checklist_id,last_edited_date,country,country_code,state,state_code,county,county_code,iba_code,bcr_code,usfws_code,atlas_block,locality,locality_id,locality_type,observation_date,time_observations_started,observer_id,sampling_event_identifier,protocol_type,protocol_code,project_code,duration_minutes,effort_distance_km,effort_area_ha,number_observers,all_species_reported,group_identifier,trip_comments,X,Y,latitude,longitude,time_to_next_sunset,time_to_next_sunrise,time_from_last_sunrise,time_from_last_sunset,is_up,land_cover,fold_id,cell_id,log_duration,time_of_day,time_of_day_fine,dominant_land_cover,daytimes_alt
S57470975,2019-06-17 19:59:15,United States,US,Oregon,US-OR,Lincoln,US-OR-041,,5.0,,,Salado BBS--Stop 10,L3726065,P,2019-06-15,05:45:00,obs225336,S57470975,Stationary,P21,EBIRD_PNW,3,,,1,True,,,-3409509.96049841,1785439.20153845,44.56739999999989,-123.84038000000001,15.286111111111099,23.7458333333333,0.254166666666667,8.72083333333333,True,81,2,3174,1.0986122886681098,morning,3-6,baseline,early-morning
S57555032,2019-06-21 08:33:37,United States,US,Virginia,US-VA,Caroline,US-VA-033,,27.0,,o37077H4SE,"25995–26043 Signboard Rd, Ruther Glen US-VA (37.9068,-77.4080)",L9507053,P,2019-06-21,08:21:00,obs298922,S57555032,Stationary,P21,EBIRD_ATL_VA,8,,,1,True,,75 deg F sunny breezy,183921.800978482,213699.120346781,37.90676599999979,-77.408002,12.238333333333301,21.446388888888897,2.5575,11.765555555555599,True,43,2,10195,2.0794415416798357,morning,6-9,forest,early-morning
S61662901,2019-11-22 23:22:16,United States,US,Oregon,US-OR,Lake,US-OR-037,US-OR_2489,9.0,,,BBS69230-WV50,L5511838,P,2019-06-18,11:38:00,obs245596,S61662901,Stationary,P21,EBIRD,3,,,1,True,,,-3224697.44567439,1418142.37071732,42.3441899999999,-119.80345,9.013055555555551,17.736111111111104,6.26611111111111,14.9922222222222,True,52,1,5469,1.0986122886681098,morning,9-12,baseline,mid-day
S57349035,2019-06-13 17:30:38,United States,US,Washington,US-WA,Kitsap,US-WA-035,,5.0,,,"Bainbridge Island, uptop",L7709543,P,2019-06-13,12:30:00,obs293290,S57349035,Traveling,P22,EBIRD,60,1.287,,1,True,,"Walk around block to north and yard. Partly cloudy, 70 degrees",-3161011.47436523,2052502.30620269,47.693530100000004,-122.560966,8.653055555555559,16.6936111111111,7.3044444444444405,15.355833333333301,True,42,2,628,4.0943445622221,night,12-15,forest,mid-day
S57119918,2020-03-30 17:58:04,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,28.0,,,Hampton Terrace,L765548,P,2019-06-05,12:24:00,obs39944,S57119918,Area,P23,EBIRD,20,,0.2023,1,True,,,-37366.537540052,508490.767168969,40.57997759999979,-79.9410752,8.38305555555556,17.426666666666698,6.56861111111111,15.6280555555556,True,41,1,7569,2.995732273553991,night,12-15,forest,mid-day
S56981732,2019-06-01 21:42:13,United States,US,Florida,US-FL,Manatee,US-FL-081,,31.0,,,Bradenton River Walk,L4700891,H,2019-06-01,10:45:00,obs330898,S56981732,Traveling,P22,EBIRD,5,0.805,,2,True,,,-307531.11779488,-943883.9364837691,27.5002967999994,-82.56161209999999,9.6025,19.834166666666697,4.16277777777778,14.405833333333302,True,23,1,15653,1.6094379124341003,morning,9-12,developed,late-morning
S57807084,2019-08-29 14:52:04,United States,US,Pennsylvania,US-PA,Berks,US-PA-011,US-PA_1157,28.0,,,Mountain Rd. Grasslands (Windsor Twp.),L1437733,H,2019-06-30,06:54:00,obs23245,S57807084,Traveling,P22,EBIRD_PA,58,0.845,,1,True,,"Note that any sensitive species will not be on this list. Slow walk within a linear distance of 0.525 mi.----Loc./coverage: Mountain Road Grasslands on foot and back  [1.05 mi., (GPS measured)].--Ground: Heavy dew on vegetation--Sky: Cloudy (cloudy)--Wind, ave/max: wnw est. 4-7 (wnw est. 4-7)----Mammals: none",298859.73022296897,513377.201640671,40.57347529999979,-75.9717387,13.743333333333302,22.7138888888889,1.29416666666667,10.2552777777778,True,41,3,7592,4.060443010546419,morning,6-9,forest,early-morning
G4276190,2019-06-12 07:55:55,United States,US,Maine,US-ME,Oxford,US-ME-017,,14.0,,,"Pleasant River Campground, Bethel, Maine, US (44.398, -70.866)",L9447070,P,2019-06-12,07:42:00,"obs237560,obs592755","S57309376,S57309377",Stationary,P21,EBIRD,11,,,3,True,G4276190,,690743.884943231,965905.9119425591,44.397801599999895,-70.8663145,12.769444444444401,21.2769444444444,2.72138888888889,11.239444444444402,True,90,2,3516,2.3978952727983707,morning,6-9,baseline,early-morning
S57425728,2019-06-16 12:51:28,United States,US,West Virginia,US-WV,Randolph,US-WV-083,,28.0,,,Glady area,L9480017,P,2019-06-07,07:34:00,obs200944,S57425728,Stationary,P21,EBIRD,2,,,1,True,,,-19052.3754904741,310687.128291871,38.799233699999796,-79.71936109999999,13.1294444444444,22.33,1.6666666666666698,10.8802777777778,True,41,1,9385,0.6931471805599453,morning,6-9,forest,early-morning
S57876237,2019-07-02 19:33:56,United States,US,Florida,US-FL,Leon,US-FL-073,,27.0,,,2022 Lawson Rd,L844628,P,2019-06-27,13:10:00,obs103243,S57876237,Stationary,P21,EBIRD,120,,,2,True,,,-458958.11423586897,-603637.9664380411,30.472764699999498,-84.24038399999999,7.5525,17.453055555555597,6.5525,16.4488888888889,True,21,1,15024,4.787491742782046,afternoon/evening,12-15,developed,mid-day
S57722506,2019-06-26 22:28:52,United States,US,Illinois,US-IL,Will,US-IL-197,US-IL_1672,22.0,,,Midewin Natl Tallgrass Prairie--Welcome Center,L738961,H,2019-06-26,07:45:00,obs894720,S57722506,Traveling,P22,EBIRD,12,0.161,,1,True,,,-722159.500548494,626845.457521583,41.342406899999794,-88.1300068,12.7486111111111,21.6022222222222,2.4038888888888903,11.2522222222222,True,81,2,6629,2.4849066497880004,morning,6-9,baseline,early-morning
S57050340,2019-06-03 12:34:05,United States,US,Maine,US-ME,Waldo,US-ME-027,,14.0,,44069E3CW,Town Farm Rd Unity-CW,L9401068,P,2019-06-03,06:20:00,obs1360753,S57050340,Traveling,P22,EBIRD_ATL_ME,60,1.609,,1,True,,,811955.7149666221,998509.251632014,44.577934199999895,-69.3178642,13.9458333333333,22.568055555555603,1.42444444444444,10.0675,True,41,2,3343,4.0943445622221,morning,6-9,forest,early-morning
S57395481,2019-06-15 12:40:32,United States,US,Maine,US-ME,Oxford,US-ME-017,,14.0,,44070B7NW,"Perkey's Path, GLLT Heald&Bradley Ponds  Reserve  (44.226, -70.865)",L7382491,P,2019-06-15,07:23:00,obs93125,S57395481,Traveling,P22,EBIRD_ATL_ME,149,2.414,,2,True,,,692670.4299831929,946808.291803723,44.226015499999896,-70.864584,13.098055555555598,21.6027777777778,2.3972222222222204,10.909166666666698,True,41,2,3692,5.003946305945459,morning,6-9,forest,early-morning
S57555940,2019-06-21 09:18:44,United States,US,Virginia,US-VA,Powhatan,US-VA-145,,29.0,,,Veneta Road,L7621983,P,2019-06-21,09:07:00,obs3634,S57555940,Traveling,P22,EBIRD,11,1.1909999999999998,,1,True,,,159365.147070126,174928.488630229,37.562121199999794,-77.69583879999999,11.4733333333333,20.716388888888897,3.2875,12.530277777777801,True,43,2,10500,2.3978952727983707,morning,9-12,forest,late-morning
S57667375,2019-06-24 21:48:25,United States,US,Michigan,US-MI,Eaton,US-MI-045,,23.0,,,Bres Grace,L2624318,P,2019-06-24,15:00:00,obs451142,S57667375,Stationary,P21,EBIRD,210,,,1,True,,"Put out Baltimore Oriole nectar, pieces of bread and seed cakes.",-439749.268917599,759819.7716092209,42.7255701999999,-84.85677840000001,6.3591666666666695,15.0405555555556,8.964722222222221,17.642777777777802,True,82,3,5210,5.3471075307174685,afternoon/evening,15-18,baseline,mid-day
S57174121,2019-06-07 17:12:49,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,28.0,,,US-PA-Green Tree-111 Namy Dr - 40.4157x-80.0484,L4196047,P,2019-06-07,16:21:00,obs480708,S57174121,Stationary,P21,EBIRD,51,,,1,True,,,-46566.0035312632,490284.063397216,40.415665999999796,-80.04839,4.45222222222222,13.484444444444401,10.5116666666667,19.5580555555556,True,21,1,7741,3.9318256327243257,afternoon/evening,15-18,developed,early-evening
S57246287,2019-06-09 22:09:00,United States,US,Minnesota,US-MN,Carlton,US-MN-017,,12.0,,,"62 County Road 61, Esko, Minnesota, US",L7932547,P,2019-06-09,18:25:00,obs1125516,S57246287,Stationary,P21,EBIRD,5,,,1,True,,,-992841.997211613,1261591.88972955,46.706511799999994,-92.3812296,2.61305555555556,10.8477777777778,13.1477777777778,21.3980555555556,True,90,3,1381,1.6094379124341003,afternoon/evening,18-21,baseline,late-evening
S57349602,2019-07-01 10:16:00,United States,US,Tennessee,US-TN,Montgomery,US-TN-125,,24.0,,,"Cow Pond - Mar 29, 2015, 2:01 PM",L3523754,P,2019-06-13,16:10:00,obs516861,S57349602,Traveling,P22,EBIRD,11,0.21100000000000002,,1,True,,,-698946.392837556,97825.8744968534,36.615054702757,-87.3210919207622,3.9772222222222204,13.3375,10.662777777777801,20.03,True,21,2,11291,2.3978952727983707,afternoon/evening,15-18,developed,early-evening
S57221647,2019-06-09 09:23:57,United States,US,Connecticut,US-CT,Fairfield,US-CT-001,,30.0,,,"249 Great Plain Rd, Danbury US-CT (41.4511,-73.4411)",L7973513,P,2019-06-09,07:08:00,obs1023135,S57221647,Stationary,P21,EBIRD,135,,,2,True,,Sorry -54 degrees -Wind WSW 1 mph,506590.81535200006,621824.234323585,41.4510929999999,-73.441106,13.3041666666667,22.1980555555556,1.79916666666667,10.7052777777778,True,11,3,6705,4.90527477843843,morning,6-9,water,early-morning
S57259194,2019-06-10 13:05:15,United States,US,Arizona,US-AZ,Pima,US-AZ-019,,33.0,,,McCormick Park,L622087,H,2019-06-10,08:26:00,obs181110,S57259194,Traveling,P22,EBIRD,33,0.966,,1,True,,,-2916960.94455868,83935.7040418911,32.2612250999995,-110.8999872,11.065277777777801,20.8394444444444,3.1602777777777797,12.9419444444444,True,22,1,14198,3.4965075614664802,morning,6-9,developed,late-morning
S57067747,2019-09-16 22:45:47,United States,US,Nebraska,US-NE,Buffalo,US-NE-019,,19.0,,,Flooded fields at 175th and Hawk,L9220403,H,2019-06-03,18:52:00,obs28733,S57067747,Traveling,P22,EBIRD,31,0.805,,1,True,,"Parked on 175th just west of Hawk; walked east to the junction, then south to the end of the flooded field.  Returned to the junction and walked east, again until the land started rising away from the water.  Returned to the car.  Partly cloudy, 81°.",-1639022.80485257,711686.6404857141,40.844300299999794,-99.0651713,2.18361111111111,11.230555555555599,12.763333333333302,21.8283333333333,True,82,3,7129,3.4339872044851463,afternoon/evening,18-21,baseline,late-evening
S63171243,2020-01-08 13:28:17,United States,US,Maine,US-ME,Franklin,US-ME-007,,14.0,,,Abraham.4,L10454326,P,2019-06-26,06:11:00,obs948152,S63171243,Stationary,P21,EBIRD,5,,,1,True,,"This 5-minute count was conducted by a community scientist participating in the Mountain Birdwatch program: a high-elevation monitoring program for birds of the spruce-fir forest across eastern NY and northern New England, and is coordinated by the Vermont Center for Ecostudies. To learn more, and to participate on any day in June, visit mountainbirdwatch.org",728058.139314565,1034513.89589355,44.976429999999894,-70.31806,14.350833333333302,22.7583333333333,1.24833333333333,9.649722222222222,True,41,2,2978,1.6094379124341003,morning,6-9,forest,early-morning
S57671623,2019-06-25 02:22:00,United States,US,Minnesota,US-MN,Washington,US-MN-163,,23.0,,,Lake Elmo,L243827,T,2019-06-24,16:00:00,obs458603,S57671623,Traveling,P22,EBIRD,10,0.805,,2,True,,Sunfish Lake Park,-1058618.36769609,1077189.76030349,44.995769999999894,-92.87940999999991,5.03805555555556,13.431944444444401,10.5736111111111,18.9638888888889,True,81,3,2905,2.302585092994046,afternoon/evening,15-18,baseline,early-evening
S57738197,2019-06-27 15:16:58,United States,US,New Mexico,US-NM,Otero,US-NM-035,,35.0,,,"Lincoln National Forest, Cloudcroft US-NM (32.9907,-105.6616)",L9544607,P,2019-06-27,12:02:00,obs236649,S57738197,Stationary,P21,EBIRD,60,,,2,True,,,-2422064.32160452,10181.3916054021,32.9907479999996,-105.661645,8.220277777777781,17.908611111111103,6.09722222222222,15.780833333333302,True,42,2,13842,4.0943445622221,night,12-15,forest,mid-day
S57532168,2019-06-20 10:12:03,United States,US,Wisconsin,US-WI,Dane,US-WI-025,,23.0,,,Pleasant Valley Conservancy,L610189,H,2019-06-15,09:30:00,obs430543,S57532168,Traveling,P22,EBIRD,25,0.74,,1,True,,,-840159.117687188,836391.3834458309,43.1066228999999,-89.8073959,11.174722222222199,19.8191666666667,4.18138888888889,12.8322222222222,True,41,3,4828,3.2188758248682006,morning,9-12,forest,late-morning
S57407802,2019-06-15 19:23:14,United States,US,North Carolina,US-NC,Swain,US-NC-173,US-NC_388,28.0,,,Great Smoky Mountains NP--Oconaluftee,L710760,H,2019-06-14,15:22:00,obs843562,S57407802,Stationary,P21,EBIRD,5,,,2,True,,,-345159.86738242896,-46776.57940176559,35.5148325241175,-83.3026745654211,5.46333333333333,14.9225,9.07805555555556,18.5430555555556,True,41,3,12087,1.6094379124341003,afternoon/evening,15-18,forest,early-evening
S57701436,2019-06-26 06:08:45,United States,US,New Jersey,US-NJ,Atlantic,US-NJ-001,,30.0,,,"US-NJ-Atlantic Ocean (39.3285,-74.4937)",L9536826,P,2019-06-26,05:48:00,obs898190,S57701436,Stationary,P21,EBIRD,30,,,1,True,,,431429.31885009,381087.606392018,39.328506999999796,-74.49369,14.6788888888889,23.753611111111102,0.2525,9.3225,True,11,3,8922,3.4011973816621555,morning,3-6,water,early-morning
S57680827,2019-06-25 12:25:23,United States,US,Virginia,US-VA,Alexandria,US-VA-510,,30.0,,,Oronoco Bay Park,L328296,H,2019-06-25,09:45:00,obs209334,S57680827,Traveling,P22,EBIRD,12,0.2,,1,True,,"scanning OBP cove, pilings, former Robinson Terminal wharf from NW platform; boardwalk, path close to N edge & NE platform closed (while the city repairs boardwalk and railings), so walked along boathouse entrance road to SE corner of boathouse; checking point and docks from there and from path N of boathouse; --26 C; mostly cloudy (broken, thin 7.5, scattered 1.8 km, few 650 m); --low tide ~0900",213664.758105298,314836.103315761,38.811222164913204,-77.03925814234691,10.87,19.994444444444397,4.01111111111111,13.131666666666698,True,11,1,9401,2.4849066497880004,morning,9-12,water,late-morning
G4319132,2019-06-27 21:58:18,United States,US,Connecticut,US-CT,New Haven,US-CT-009,,30.0,,,"Lakewood, Waterbury",L416866,P,2019-06-27,15:10:00,"obs32831,obs1028082","S57739503,S57747268",Stationary,P21,EBIRD,10,,,1,True,G4319132,CT Bird Atlas; Bock 64D; clear with cumulus; low 80s,540787.348070013,638714.527441084,41.5817930999999,-73.019278,5.338611111111111,14.1711111111111,9.83583333333333,18.661666666666697,True,23,3,6524,2.302585092994046,afternoon/evening,15-18,developed,early-evening
S57782136,2019-06-29 10:53:36,United States,US,Michigan,US-MI,Livingston,US-MI-093,,23.0,,,Vogt Rd Ponds,L2788671,P,2019-06-29,10:42:00,obs20401,S57782136,Traveling,P22,EBIRD,8,0.424,,1,True,,,-376783.424558058,759239.207316802,42.7507289999999,-84.090776,10.6105555555556,19.3227777777778,4.68527777777778,13.388333333333302,True,82,3,5215,2.0794415416798357,morning,9-12,baseline,late-morning
G4277020,2019-06-12 15:18:20,United States,US,New Jersey,US-NJ,Bergen,US-NJ-003,,30.0,,,"443 Van Nostrand Avenue, Englewood, New Jersey, US (40.874, -73.967)",L9455259,P,2019-06-12,09:37:00,"obs364223,obs687346","S57311546,S57320218",Stationary,P21,EBIRD,5,,,2,True,G4277020,target species: White-breasted Nuthatch,466512.780495584,554978.993087725,40.8735761999999,-73.9669876,10.849444444444401,19.7769444444444,4.22194444444444,13.1586111111111,True,21,3,7230,1.6094379124341003,morning,9-12,developed,late-morning
S57753465,2019-06-28 08:50:44,United States,US,Georgia,US-GA,Spalding,US-GA-255,,29.0,,,buttercup,L7603392,P,2019-06-28,07:40:00,obs10275,S57753465,Stationary,P21,EBIRD,40,,,1,True,,"74, calm to slight  breeze,  mostly clear.  Chipmunk",-441719.438422347,-288152.161852582,33.3055549999996,-84.2290155,13.172777777777801,22.838333333333303,1.16777777777778,10.828055555555599,True,41,2,13707,3.6888794541139363,morning,6-9,forest,early-morning
G4278618,2019-06-13 09:43:13,United States,US,Michigan,US-MI,Monroe,US-MI-115,,22.0,USFWS_433,,"6177 Brancheau Rd, Newport US-MI (41.9812,-83.2575)",L9460607,P,2019-06-13,09:35:00,"obs1207265,obs820558,obs1390495","S57338070,S57338071,S57338171",Stationary,P21,EBIRD,7,,,3,True,G4278618,,-311916.813194285,670537.611508107,41.9811709999999,-83.257544,11.573055555555598,20.366111111111103,3.63333333333333,12.434722222222199,True,82,3,6110,1.9459101490553132,morning,9-12,baseline,late-morning
S57019431,2019-06-02 22:33:05,United States,US,Wisconsin,US-WI,Sheboygan,US-WI-117,,23.0,,,Home,L4573998,P,2019-06-01,15:00:00,obs311500,S57019431,Stationary,P21,EBIRD_WI,180,,,2,True,,,-696944.438078982,909652.68768826,43.891181499999895,-88.1452417,5.46694444444444,14.2127777777778,9.778888888888892,18.5466666666667,True,82,3,3994,5.19295685089021,afternoon/evening,15-18,baseline,early-evening
S57401863,2020-04-20 20:43:04,United States,US,Pennsylvania,US-PA,Lackawanna,US-PA-069,,28.0,,,"15 Hollister Lane, Covington Township, Pennsylvania, US (41.325, -75.514)",L9474958,P,2019-06-15,13:20:00,obs1229752,S57401863,Traveling,P22,EBIRD,166,0.37,,1,True,,,333980.595008497,598425.782876108,41.3251817999999,-75.51437359999998,7.28305555555556,16.1380555555556,7.8625,16.7236111111111,True,23,3,6868,5.111987788356544,afternoon/evening,12-15,developed,mid-day
S57546248,2019-06-20 20:10:37,United States,US,Minnesota,US-MN,Hennepin,US-MN-053,,23.0,,,Yard,L4949348,P,2019-06-20,07:45:00,obs354087,S57546248,Stationary,P21,EBIRD,10,,,1,True,,,-1087163.53956741,1072692.26840945,44.918775999999895,-93.2266059999999,13.295,21.6913888888889,2.3116666666666696,10.7091666666667,True,24,3,2903,2.302585092994046,morning,6-9,developed,early-morning
S57380598,2020-05-17 09:11:01,United States,US,Minnesota,US-MN,Lyon,US-MN-083,,11.0,,,170th Ave - 260th St (LY),L10736042,P,2019-06-14,20:16:00,obs613041,S57380598,Traveling,P22,EBIRD,10,0.07200000000000001,,1,True,,,-1311432.50880716,1052143.08738678,44.411733299999895,-95.9580339999999,0.8930555555555559,9.38027777777778,14.619166666666699,23.1147222222222,True,82,1,3434,2.302585092994046,afternoon/evening,18-21,baseline,late-evening
S57357351,2019-06-13 23:36:15,United States,US,Massachusetts,US-MA,Suffolk,US-MA-025,,30.0,,,Olmsted Park,L1249718,H,2019-06-13,11:32:00,obs1222456,S57357351,Stationary,P21,EBIRD,60,,,1,True,,,691847.819188184,733948.717541815,42.3259471999999,-71.11456629999999,8.833611111111109,17.5863888888889,6.41305555555556,15.1744444444444,True,23,2,5809,4.0943445622221,morning,9-12,developed,mid-day
S57724658,2019-06-27 01:17:57,United States,US,California,US-CA,Los Angeles,US-CA-037,,32.0,,,Grassy Hollow,L228765,H,2019-06-26,06:23:00,obs664710,S57724658,Traveling,P22,EBIRD,75,0.402,,2,True,,,-3423211.5631704,536652.050538984,34.3750151999996,-117.7210122,13.7347222222222,23.2952777777778,0.7102777777777779,10.2666666666667,True,42,2,12883,4.31748811353631,morning,6-9,forest,early-morning
S57252282,2019-06-10 08:44:51,United States,US,New York,US-NY,Westchester,US-NY-119,,30.0,,,Orchard St. Yard White Plains,L1072765,P,2019-06-10,07:20:00,obs239335,S57252282,Stationary,P21,EBIRD,13,,,1,True,,,482480.44966255705,575413.151654348,41.0483331999999,-73.7630754,13.112222222222199,22.0397222222222,1.95805555555556,10.896666666666698,True,21,3,7058,2.5649493574615367,morning,6-9,developed,early-morning
S57310525,2019-06-12 08:54:21,United States,US,North Dakota,US-ND,Richland,US-ND-077,,11.0,,,Jorgen's Hollow Campground,L6082116,H,2019-06-12,07:32:00,obs413565,S57310525,Traveling,P22,EBIRD,21,0.805,,1,True,,,-1364309.30144188,1302823.15896474,46.5246366,-97.2010708,13.835,22.056388888888897,1.94138888888889,10.1744444444444,True,71,3,1489,3.044522437723423,morning,6-9,baseline,early-morning
S57813395,2019-06-30 12:51:36,United States,US,Iowa,US-IA,Bremer,US-IA-017,,22.0,,,G4233 Number 8 on Quail Ave at dam parking lot,L8752508,P,2019-06-03,08:55:00,obs933387,S57813395,Stationary,P21,EBIRD,5,,,1,True,,"Project Climate Watch, Bluebird Surveys, No Bluebird Boxes, No Bluebirds",-1041367.60146305,830923.7935198529,42.8336999999999,-92.23859,11.787777777777801,20.615833333333303,3.3775,12.2247222222222,True,90,1,4996,1.6094379124341003,morning,6-9,baseline,late-morning
S57413306,2019-06-15 22:50:26,United States,US,Tennessee,US-TN,Knox,US-TN-093,,28.0,,,Home,L2098066,P,2019-06-15,16:00:00,obs346624,S57413306,Stationary,P21,EBIRD,45,,,1,True,,,-425469.80870383896,-2201.33936311982,35.8826017928226,-84.211062849068,4.91388888888889,14.3336111111111,9.6675,19.0922222222222,True,41,3,11830,3.8066624897703196,afternoon/evening,15-18,forest,early-evening
G4279267,2019-06-13 14:07:21,United States,US,Washington,US-WA,Chelan,US-WA-007,,9.0,,,Number 2 Canyon,L928146,H,2019-06-01,08:23:00,"obs358048,obs1326178","S56974402,S57344578",Stationary,P21,EBIRD,9,,,3,True,G4279267,NCW Four County Count,-3024701.1575981,1950363.16259076,47.4086896999999,-120.36848549999999,12.456944444444401,20.7527777777778,3.2372222222222202,11.5586111111111,True,71,2,844,2.1972245773362196,morning,6-9,baseline,late-morning
G4260545,2019-06-07 11:34:38,United States,US,Oregon,US-OR,Clackamas,US-OR-005,,5.0,,,Trillium Lake,L989543,H,2019-06-06,11:50:00,"obs817763,obs382109,obs726145","S57151767,S57163276,S57259000",Traveling,P22,EBIRD,73,0.8690000000000001,,12,True,G4260545,,-3224702.78792693,1780607.54297128,45.27370859999989,-121.73778529999998,9.023611111111109,17.4986111111111,6.495555555555559,14.9886111111111,True,42,1,2536,4.290459441148391,morning,9-12,forest,mid-day
S57522736,2020-01-31 00:03:05,United States,US,Utah,US-UT,Utah,US-UT-049,,9.0,,,Jordan River Parkway--Pioneer Crossing to Inlet Park,L833767,H,2019-06-19,07:50:00,obs1145014,S57522736,Traveling,P22,EBIRD,45,1.609,,1,True,,,-2697339.24492194,961032.139948372,40.36018179999979,-111.89824099999998,13.176944444444402,22.1255555555556,1.87722222222222,10.8277777777778,True,82,1,7634,3.8066624897703196,morning,6-9,baseline,early-morning
S57575444,2020-04-04 16:57:08,United States,US,Colorado,US-CO,Moffat,US-CO-081,,10.0,,,private res. n hwy 13,L1781089,P,2019-06-21,10:00:00,obs291558,S57575444,Stationary,P21,EBIRD,240,,,1,True,,,-2336792.36373743,863553.74496896,40.5695795999998,-107.5048639,10.7366666666667,19.661388888888897,4.342222222222221,13.266944444444402,True,52,1,7460,5.480638923341991,morning,9-12,baseline,late-morning
S57389717,2019-06-16 22:33:30,United States,US,Illinois,US-IL,McHenry,US-IL-111,US-IL_2662,23.0,,,Lake Elizabeth Nature Preserve,L693134,H,2019-06-15,07:57:00,obs399437,S57389717,Traveling,P22,EBIRD,20,0.322,,1,True,,,-722434.924999653,754921.211137779,42.4880455999999,-88.2780325,12.5852777777778,21.3044444444444,2.69583333333333,11.421666666666699,True,22,3,5553,2.995732273553991,morning,6-9,developed,early-morning
S57094737,2019-06-04 22:20:02,United States,US,California,US-CA,Orange,US-CA-059,US-CA_205,32.0,,,Canyon Park,L769314,H,2019-06-04,16:52:00,obs438140,S57094737,Traveling,P22,EBIRD,61,1.0170000000000001,,1,True,,,-3474339.40506186,470633.45110439794,33.6464479999996,-117.93953059999998,3.1113888888888903,12.8261111111111,11.170555555555598,20.8977777777778,True,23,2,13408,4.110873864173311,afternoon/evening,15-18,developed,early-evening
S57808182,2019-06-30 10:04:36,United States,US,Michigan,US-MI,Otsego,US-MI-137,,12.0,,,"I-75 N, Gaylord US-MI (45.0004,-84.6857)",L9560060,P,2019-06-30,09:55:00,obs836155,S57808182,Stationary,P21,EBIRD_ATL_WI,5,,,1,True,,,-411493.418060825,1012578.11551797,45.0003869999999,-84.685662,11.5725,20.013888888888896,3.995,12.425555555555599,True,21,3,2791,1.6094379124341003,morning,9-12,developed,late-morning
S57650239,2019-06-24 11:11:53,United States,US,New Jersey,US-NJ,Middlesex,US-NJ-023,,29.0,,,Bicentennial Park,L4493600,H,2019-06-24,09:30:00,obs1336568,S57650239,Traveling,P22,EBIRD,30,0.402,,1,True,,,427544.655201342,504257.75665337796,40.43788359999979,-74.4609278,11.0338888888889,19.9797222222222,4.0255555555555596,12.9680555555556,True,41,3,7774,3.4011973816621555,morning,9-12,forest,late-morning
S57644720,2019-06-24 07:04:01,United States,US,Georgia,US-GA,Cobb,US-GA-067,,29.0,,,Township Trace,L822540,P,2019-06-24,06:47:00,obs202737,S57644720,Traveling,P22,EBIRD,15,0.161,,1,True,,,-456888.446189892,-202000.475598132,34.0718754999996,-84.4403064,14.098611111111099,23.6788888888889,0.32583333333333303,9.903888888888892,True,41,2,13174,2.70805020110221,morning,6-9,forest,early-morning
S57187925,2019-06-08 08:21:50,United States,US,Alabama,US-AL,Choctaw,US-AL-023,,27.0,USFWS_120,,NEON_LENO_12,L6001196,P,2019-06-04,09:36:00,obs290215,S57187925,Stationary,P21,EBIRD,6,,,1,True,,NEON Survey,-825573.7339591109,-427538.13561229,31.8079499999996,-88.18018000000001,10.317222222222199,20.185833333333303,3.81138888888889,13.691666666666698,True,90,3,14463,1.791759469228055,morning,9-12,baseline,late-morning
S57444044,2019-06-16 22:49:27,United States,US,Colorado,US-CO,Delta,US-CO-029,,16.0,,,Bank Swallow Colony on CO 65,L9483968,P,2019-06-15,15:30:00,obs31942,S57444044,Stationary,P21,EBIRD,10,,,15,True,,,-2436843.50224788,686772.887184778,38.7803351999998,-107.9977422,5.14416666666667,14.275555555555599,9.725277777777778,18.8622222222222,True,82,1,9295,2.302585092994046,afternoon/evening,15-18,baseline,early-evening
S59015266,2019-08-15 18:01:48,United States,US,Maine,US-ME,Penobscot,US-ME-019,,14.0,,44069H2NE,Harmony BBS Stop #37,L7635450,P,2019-06-24,07:24:00,obs203217,S59015266,Stationary,P21,EBIRD_ATL_ME,3,,,1,True,,,817677.415087067,1044446.4289306999,44.980478999999995,-69.182739,13.056944444444401,21.4527777777778,2.55277777777778,10.9447222222222,True,43,2,2983,1.0986122886681098,morning,6-9,forest,early-morning
G4250996,2019-06-04 20:47:11,United States,US,Virginia,US-VA,Fairfax,US-VA-059,,29.0,,,"Butler Pond, Reston, VA",L9403910,P,2019-06-01,09:50:00,"obs31382,obs1081193,obs392491,obs999038","S57064590,S57073471,S57075304,S57078226",Traveling,P22,EBIRD,55,0.402,,4,True,G4250996,,187217.836492712,334358.587767465,38.993004662235606,-77.338473963713,10.65,19.9225,4.07111111111111,13.361666666666698,True,21,1,9237,4.007333185232471,morning,9-12,developed,late-morning
S57728083,2019-06-27 07:26:15,United States,US,Illinois,US-IL,DuPage,US-IL-043,US-IL_1665,22.0,,,Springbrook Prairie--F2,L7798492,P,2019-06-09,06:32:00,obs2916,S57728083,Stationary,P21,EBIRD_BCN,5,,,1,True,,Within 100 meters,-721806.358824053,670224.275566034,41.7310169999999,-88.174261,13.9025,22.7641666666667,1.23277777777778,10.1069444444444,True,71,3,6274,1.6094379124341003,morning,6-9,baseline,early-morning
